Time,TimeIndex,CPU
21:17:21,3348,23.5
21:17:22,3349,43.2
21:17:23,3350,28.8
21:17:24,3351,28.9
21:17:25,3352,31.4
21:17:26,3353,12.6
21:17:27,3354,11.7
21:17:28,3355,31.6
21:17:29,3356,12
21:17:30,3357,29.1
21:17:31,3358,13.5
21:17:32,3359,14.6
21:17:33,3360,14.7
21:17:34,3361,32.3
21:17:35,3362,18.7
21:17:36,3363,19
21:17:37,3364,15.8
21:17:38,3365,14.2
21:17:39,3366,11.2
21:17:40,3367,33.6
21:17:41,3368,15.4
21:17:42,3369,15.4
21:17:43,3370,16
21:17:44,3371,15.5
21:17:45,3372,19.2
21:17:46,3373,42.1
21:17:47,3374,26.2
21:17:48,3375,46.4
21:17:49,3376,34.7
21:17:50,3377,27.9
21:17:51,3378,30.6
21:17:52,3379,47.2
21:17:53,3380,34.9
21:17:54,3381,18.9
21:17:55,3382,13.1
21:17:56,3383,9.3
21:17:57,3384,13.5
21:17:58,3385,34.1
21:17:59,3386,25
21:18:00,3387,48.6
21:18:01,3388,13.8
21:18:02,3389,19.2
21:18:03,3390,19.8
21:18:04,3391,29.3
21:18:05,3392,34.9
21:18:06,3393,16.4
21:18:07,3394,11.9
21:18:08,3395,15.2
21:18:09,3396,16.9
21:18:10,3397,24.7
21:18:11,3398,25.8
21:18:12,3399,12.7
21:18:13,3400,13.5
21:18:14,3401,14.9
21:18:15,3402,18
21:18:16,3403,22.1
21:18:17,3404,25.8
21:18:18,3405,14.1
21:18:19,3406,12.7
21:18:20,3407,18.8
21:18:21,3408,20.4
21:18:22,3409,45.9
21:18:23,3410,46.9
21:18:24,3411,29.5
21:18:25,3412,27.5
21:18:26,3413,17.9
21:18:27,3414,10.6
21:18:28,3415,23.7
21:18:29,3416,24.7
21:18:30,3417,31.5
21:18:31,3418,16.3
21:18:32,3419,17.6
21:18:33,3420,14.7
21:18:34,3421,27.2
21:18:35,3422,21.9
21:18:36,3423,13.6
21:18:37,3424,15.6
21:18:38,3425,18.6
21:18:39,3426,12
21:18:40,3427,21.2
21:18:41,3428,24.4
21:18:42,3429,17.5
21:18:43,3430,11.6
21:18:44,3431,18.8
21:18:45,3432,16.3
21:18:46,3433,24.6
21:18:47,3434,19.6
21:18:48,3435,23.7
21:18:49,3436,16.2
21:18:50,3437,22.7
21:18:51,3438,11.5
21:18:52,3439,22.8
21:18:53,3440,21.6
21:18:54,3441,15
21:18:55,3442,21.6
21:18:56,3443,15.8
21:18:57,3444,10.9
21:18:58,3445,31.3
21:18:59,3446,28.7
21:19:00,3447,46.2
21:19:01,3448,32.3
21:19:02,3449,14.3
21:19:03,3450,48.9
21:19:04,3451,53
21:19:05,3452,55.3
21:19:06,3453,30.6
21:19:07,3454,35.4
21:19:08,3455,26.9
21:19:09,3456,23.3
21:19:10,3457,33.2
21:19:11,3458,28.8
21:19:12,3459,24
21:19:13,3460,21.5
21:19:14,3461,13.1
21:19:15,3462,22
21:19:16,3463,28.1
21:19:17,3464,19.9
21:19:18,3465,15.6
21:19:19,3466,24.2
21:19:20,3467,27.3
21:19:21,3468,15.7
21:19:22,3469,46.7
21:19:23,3470,40.5
21:19:24,3471,28.4
21:19:25,3472,29.8
21:19:26,3473,16.3
21:19:27,3474,7.8
21:19:28,3475,23.6
21:19:29,3476,14.1
21:19:30,3477,28.1
21:19:31,3478,21.5
21:19:32,3479,11.5
21:19:33,3480,13.5
21:19:34,3481,29.2
21:19:35,3482,17.1
21:19:36,3483,10.7
21:19:37,3484,18.1
21:19:38,3485,12.5
21:19:39,3486,9.7
21:19:40,3487,22.8
21:19:41,3488,17
21:19:42,3489,12
21:19:43,3490,14.7
21:19:44,3491,9.7
21:19:45,3492,7.3
21:19:46,3493,30.4
21:19:47,3494,21.2
21:19:48,3495,11.9
21:19:49,3496,12.8
21:19:50,3497,21.7
21:19:51,3498,33.3
21:19:52,3499,44.4
21:19:53,3500,33.7
21:19:54,3501,29.2
21:19:55,3502,28
21:19:56,3503,9
21:19:57,3504,6.6
21:19:58,3505,26.7
21:19:59,3506,38.8
21:20:00,3507,43
21:20:01,3508,55.6
21:20:02,3509,16.5
21:20:03,3510,19
21:20:04,3511,34.7
21:20:05,3512,17.6
21:20:06,3513,28.7
21:20:07,3514,24.4
21:20:08,3515,21.5
21:20:09,3516,20.6
21:20:10,3517,30.9
21:20:11,3518,26.2
21:20:12,3519,17.2
21:20:13,3520,16.3
21:20:14,3521,15.8
21:20:15,3522,13.5
21:20:16,3523,43.5
21:20:17,3524,54.4
21:20:18,3525,40.9
21:20:19,3526,31.4
21:20:20,3527,23.9
21:20:21,3528,13.6
21:20:22,3529,42
21:20:23,3530,44.6
21:20:24,3531,35.5
21:20:25,3532,32.3
21:20:26,3533,9.7
21:20:27,3534,9.3
21:20:28,3535,21.9
21:20:29,3536,28.6
21:20:30,3537,29.2
21:20:31,3538,16.2
21:20:32,3539,16.2
21:20:33,3540,24.3
21:20:34,3541,22.3
21:20:35,3542,23.9
21:20:36,3543,16
21:20:37,3544,13.8
21:20:38,3545,16.9
21:20:39,3546,12.9
21:20:40,3547,20.5
21:20:41,3548,25.5
21:20:42,3549,11.2
21:20:43,3550,15.6
21:20:44,3551,32
21:20:45,3552,45.8
21:20:46,3553,49
21:20:47,3554,40.3
21:20:48,3555,28.4
21:20:49,3556,30.5
21:20:50,3557,30.2
21:20:51,3558,21.8
21:20:52,3559,65.8
21:20:54,3560,77.3
21:20:55,3561,64.1
21:20:56,3562,40.3
21:20:57,3563,25.2
21:20:58,3564,26.1
21:20:59,3565,29.1
21:21:00,3566,42.7
21:21:01,3567,33.6
21:21:02,3568,39.4
21:21:03,3569,39.5
21:21:04,3570,23
21:21:05,3571,24.2
21:21:06,3572,40.3
21:21:07,3573,27
21:21:08,3574,24.6
21:21:09,3575,18
21:21:10,3576,17.9
21:21:11,3577,8.7
21:21:12,3578,29
21:21:13,3579,44.1
21:21:14,3580,33
21:21:15,3581,18.3
21:21:16,3582,12
21:21:17,3583,20.5
21:21:18,3584,25.1
21:21:19,3585,29.5
21:21:20,3586,22.6
21:21:21,3587,21.3
21:21:22,3588,16.2
21:21:23,3589,34.6
21:21:24,3590,37.5
21:21:25,3591,50.6
21:21:26,3592,58.3
21:21:27,3593,12.8
21:21:28,3594,18.8
21:21:29,3595,4.7
21:21:30,3596,26.9
21:21:31,3597,33.6
21:21:32,3598,9.5
21:21:33,3599,35
21:21:34,3600,40.8
21:21:35,3601,19.2
21:21:36,3602,17.4
21:21:37,3603,35.4
21:21:38,3604,9.3
21:21:39,3605,14.7
21:21:40,3606,25
21:21:41,3607,38.1
21:21:42,3608,17.2
21:21:43,3609,24.2
21:21:44,3610,27.9
21:21:45,3611,44.9
21:21:46,3612,37.2
21:21:47,3613,19.1
21:21:48,3614,28.4
21:21:49,3615,30.2
21:21:50,3616,41.4
21:21:51,3617,54.2
21:21:52,3618,22.6
21:21:53,3619,29.1
21:21:54,3620,52.8
21:21:55,3621,43.8
21:21:56,3622,41.1
21:21:57,3623,40.4
21:21:58,3624,27.7
21:21:59,3625,44.6
21:22:00,3626,25.9
21:22:01,3627,38.1
21:22:02,3628,36.6
21:22:03,3629,65.8
21:22:04,3630,19.2
21:22:05,3631,39.3
21:22:06,3632,29.6
21:22:07,3633,28.1
21:22:08,3634,46.4
21:22:09,3635,39.2
21:22:10,3636,18.5
21:22:11,3637,32.1
21:22:12,3638,29.5
21:22:13,3639,31.3
21:22:14,3640,52.9
21:22:15,3641,44.9
21:22:16,3642,18.3
21:22:17,3643,22.9
21:22:18,3644,18.6
21:22:19,3645,28.5
21:22:20,3646,35.3
21:22:21,3647,56.4
21:22:22,3648,36.2
21:22:23,3649,40.8
21:22:24,3650,35.9
21:22:25,3651,32.7
21:22:26,3652,30
21:22:27,3653,37.1
21:22:28,3654,26.3
21:22:29,3655,32.8
21:22:30,3656,30.9
21:22:31,3657,38.8
21:22:32,3658,47.7
21:22:33,3659,49.8
21:22:34,3660,49.8
21:22:35,3661,17.4
21:22:36,3662,29.1
21:22:37,3663,40.3
21:22:38,3664,23.5
21:22:39,3665,31.7
21:22:40,3666,45
21:22:41,3667,24.8
21:22:42,3668,29.1
21:22:43,3669,24.6
21:22:44,3670,27.1
21:22:45,3671,43.2
21:22:46,3672,44.8
21:22:47,3673,29.1
21:22:48,3674,39.2
21:22:49,3675,34.9
21:22:50,3676,25.5
21:22:51,3677,30.3
21:22:52,3678,37.9
21:22:53,3679,31.5
21:22:54,3680,30
21:22:55,3681,30
21:22:56,3682,14.4
21:22:57,3683,12
21:22:58,3684,23.6
21:22:59,3685,19.8
21:23:00,3686,9.3
21:23:01,3687,5.1
21:23:02,3688,7
21:23:03,3689,34.5
21:23:04,3690,24
21:23:05,3691,17.4
21:23:06,3692,8.5
21:23:07,3693,8.2
21:23:08,3694,2
21:23:09,3695,6.6
21:23:10,3696,36.3
21:23:11,3697,17.2
21:23:12,3698,7.8
21:23:13,3699,9.8
21:23:14,3700,8.9
21:23:15,3701,10.5
21:23:16,3702,27.2
21:23:17,3703,26.7
21:23:18,3704,10.9
21:23:19,3705,7
21:23:20,3706,11.3
21:23:21,3707,3.5
21:23:22,3708,34.5
21:23:23,3709,62.8
21:23:24,3710,34.5
21:23:25,3711,30.1
21:23:26,3712,17.5
21:23:27,3713,3.1
21:23:28,3714,20.6
21:23:29,3715,23.1
21:23:30,3716,15
21:23:31,3717,17.8
21:23:32,3718,8.9
21:23:33,3719,8.6
21:23:34,3720,16.5
21:23:35,3721,16.4
21:23:36,3722,5
21:23:37,3723,8.6
21:23:38,3724,7.8
21:23:39,3725,6.2
21:23:40,3726,23.6
21:23:41,3727,17.7
21:23:42,3728,7.8
21:23:43,3729,6.2
21:23:44,3730,5.1
21:23:45,3731,18
21:23:46,3732,22.9
21:23:47,3733,17.9
21:23:48,3734,5.9
21:23:49,3735,14.8
21:23:50,3736,5.8
21:23:51,3737,8.9
21:23:52,3738,23.7
21:23:53,3739,22.4
21:23:54,3740,4.7
21:23:55,3741,6.6
21:23:56,3742,9.4
21:23:57,3743,5.4
21:23:58,3744,15.5
21:23:59,3745,30.9
21:24:00,3746,17.1
21:24:01,3747,9.7
21:24:02,3748,11.3
21:24:03,3749,8.6
21:24:04,3750,54.4
21:24:05,3751,13.7
21:24:06,3752,6.9
21:24:07,3753,6.3
21:24:08,3754,15.3
21:24:09,3755,7.8
21:24:10,3756,26.8
21:24:11,3757,20.2
21:24:12,3758,8.5
21:24:13,3759,5.1
21:24:14,3760,6.5
21:24:15,3761,6.2
21:24:16,3762,18.6
21:24:17,3763,16.2
21:24:18,3764,7
21:24:19,3765,7
21:24:20,3766,8.2
21:24:21,3767,9.8
21:24:22,3768,60.9
21:24:23,3769,64.3
21:24:24,3770,51.2
21:24:25,3771,50.2
21:24:26,3772,37.7
21:24:27,3773,25.5
21:24:28,3774,35
21:24:29,3775,7.8
21:24:30,3776,20.4
21:24:31,3777,5.8
21:24:32,3778,5.8
21:24:33,3779,6.2
21:24:34,3780,30.1
21:24:35,3781,10.9
21:24:36,3782,7.4
21:24:37,3783,7.3
21:24:38,3784,5.4
21:24:39,3785,7
21:24:40,3786,27.3
21:24:41,3787,9.8
21:24:42,3788,10.1
21:24:43,3789,8.2
21:24:44,3790,45.6
21:24:45,3791,40.4
21:24:46,3792,42.6
21:24:47,3793,32.3
21:24:48,3794,19.4
21:24:49,3795,19.1
21:24:50,3796,26.1
21:24:51,3797,37.5
21:24:52,3798,39.2
21:24:53,3799,38
21:24:54,3800,41.6
21:24:55,3801,47.3
21:24:56,3802,22.5
21:24:57,3803,25.2
21:24:58,3804,27.1
21:24:59,3805,46.8
21:25:00,3806,27.6
21:25:01,3807,49.1
21:25:02,3808,42.3
21:25:03,3809,15.8
21:25:04,3810,49.2
21:25:05,3811,46.7
21:25:06,3812,32.7
21:25:07,3813,24.4
21:25:08,3814,28.1
21:25:09,3815,30.5
21:25:10,3816,41.5
21:25:11,3817,34.8
21:25:12,3818,21.1
21:25:13,3819,21.7
21:25:14,3820,33.8
21:25:15,3821,35.3
21:25:16,3822,30.4
21:25:17,3823,27.7
21:25:18,3824,30.9
21:25:19,3825,27.3
21:25:20,3826,31.2
21:25:21,3827,50.4
21:25:22,3828,44.9
21:25:23,3829,52.1
21:25:24,3830,43.4
21:25:25,3831,41.9
21:25:26,3832,44.6
21:25:27,3833,15.6
21:25:28,3834,16.2
21:25:29,3835,31.7
21:25:30,3836,44.9
21:25:31,3837,39.9
21:25:32,3838,18.8
21:25:33,3839,28.2
21:25:34,3840,31.6
21:25:35,3841,35.6
21:25:36,3842,35.6
21:25:37,3843,49.4
21:25:38,3844,31.8
21:25:39,3845,34.8
21:25:40,3846,27.8
21:25:41,3847,38.9
21:25:42,3848,31.5
21:25:43,3849,50.4
21:25:44,3850,22
21:25:45,3851,26.5
21:25:46,3852,32.6
21:25:47,3853,32.4
21:25:48,3854,44.4
21:25:49,3855,33.2
21:25:50,3856,27.1
21:25:51,3857,27.5
21:25:52,3858,33.2
21:25:53,3859,30.3
21:25:54,3860,52.7
21:25:55,3861,47.3
21:25:56,3862,16.1
21:25:57,3863,24.7
21:25:58,3864,19.5
21:25:59,3865,30.9
21:26:00,3866,47.7
21:26:01,3867,34.7
21:26:02,3868,21.6
21:26:03,3869,26.9
21:26:05,3870,45.4
21:26:06,3871,44
21:26:07,3872,28.7
21:26:08,3873,50.4
21:26:09,3874,20.8
21:26:10,3875,28.4
21:26:11,3876,35.8
21:26:12,3877,21.8
21:26:13,3878,25.5
21:26:14,3879,54.2
21:26:15,3880,33.5
21:26:16,3881,23.1
21:26:17,3882,27.4
21:26:18,3883,29.6
21:26:19,3884,38.1
21:26:20,3885,55.1
21:26:21,3886,40.4
21:26:22,3887,25.5
21:26:23,3888,37.8
21:26:24,3889,29.8
21:26:25,3890,31.5
21:26:26,3891,33.6
21:26:27,3892,26
21:26:28,3893,46.2
21:26:29,3894,23
21:26:30,3895,21.8
21:26:31,3896,35.1
21:26:32,3897,35.1
21:26:33,3898,38.5
21:26:34,3899,7.4
21:26:35,3900,5.8
21:26:36,3901,6.2
21:26:37,3902,6.2
21:26:38,3903,7.7
21:26:39,3904,31.5
21:26:40,3905,8.8
21:26:41,3906,8.3
21:26:42,3907,5.5
21:26:43,3908,6.2
21:26:44,3909,8.5
21:26:45,3910,31
21:26:46,3911,10.5
21:26:47,3912,9.3
21:26:48,3913,7.4
21:26:49,3914,7.5
21:26:50,3915,7
21:26:51,3916,28.8
21:26:52,3917,13.7
21:26:53,3918,5.8
21:26:54,3919,5.5
21:26:55,3920,7.8
21:26:56,3921,6.2
21:26:57,3922,18.7
21:26:58,3923,11.7
21:26:59,3924,20.8
21:27:00,3925,14
21:27:01,3926,7.4
21:27:02,3927,5.9
21:27:03,3928,24.5
21:27:04,3929,11.3
21:27:05,3930,9.8
21:27:06,3931,40.9
21:27:07,3932,5.5
21:27:08,3933,5.9
21:27:09,3934,29.5
21:27:10,3935,50
21:27:11,3936,7
21:27:12,3937,5.1
21:27:13,3938,8.9
21:27:14,3939,7.8
21:27:15,3940,12.8
21:27:16,3941,20.8
21:27:17,3942,15.1
21:27:18,3943,11.3
21:27:19,3944,4.7
21:27:20,3945,7.8
21:27:21,3946,12.5
21:27:22,3947,27.8
21:27:23,3948,32.8
21:27:24,3949,25.4
21:27:25,3950,26.2
21:27:26,3951,25.8
21:27:27,3952,8.9
21:27:28,3953,25.4
21:27:29,3954,8.9
21:27:30,3955,7.8
21:27:31,3956,26.2
21:27:32,3957,6.6
21:27:33,3958,14
21:27:34,3959,17.4
21:27:35,3960,8.6
21:27:36,3961,5.1
21:27:37,3962,9.3
21:27:38,3963,6.6
21:27:39,3964,16.3
21:27:40,3965,24.7
21:27:41,3966,7.4
21:27:42,3967,7.4
21:27:43,3968,8.1
21:27:44,3969,4.7
21:27:45,3970,12.5
21:27:46,3971,23.6
21:27:47,3972,5.1
21:27:48,3973,3.9
21:27:49,3974,6.2
21:27:50,3975,2.3
21:27:51,3976,16
21:27:52,3977,23
21:27:53,3978,8.6
21:27:54,3979,3.1
21:27:55,3980,6.2
21:27:56,3981,7.4
21:27:57,3982,12.1
21:27:58,3983,30
21:27:59,3984,6.2
21:28:00,3985,9.4
21:28:01,3986,3.5
21:28:02,3987,4.7
21:28:03,3988,8.9
21:28:04,3989,25.7
21:28:05,3990,5.4
21:28:06,3991,9.7
21:28:07,3992,37.1
21:28:08,3993,7.4
21:28:09,3994,4.7
21:28:10,3995,28.6
21:28:11,3996,11.2
21:28:12,3997,7
21:28:13,3998,9.4
21:28:14,3999,9.4
21:28:15,4000,8.6
21:28:16,4001,22.7
21:28:17,4002,10.9
21:28:18,4003,5.4
21:28:19,4004,11.2
21:28:20,4005,2.7
21:28:21,4006,8.6
21:28:22,4007,33
21:28:23,4008,32.3
21:28:24,4009,25.8
21:28:25,4010,27.7
21:28:26,4011,16
21:28:27,4012,5.1
21:28:28,4013,24.9
21:28:29,4014,13.8
21:28:30,4015,4.7
21:28:31,4016,23.8
21:28:32,4017,8.6
21:28:33,4018,7.8
21:28:34,4019,23
21:28:35,4020,13.8
21:28:36,4021,4.3
21:28:37,4022,7.8
21:28:38,4023,4.7
21:28:39,4024,5.8
21:28:40,4025,22.7
21:28:41,4026,17.1
21:28:42,4027,10.5
21:28:43,4028,7
21:28:44,4029,5.5
21:28:45,4030,7.3
21:28:46,4031,19
21:28:47,4032,15.5
21:28:48,4033,8.9
21:28:49,4034,11.7
21:28:50,4035,6.2
21:28:51,4036,5.9
21:28:52,4037,21.2
21:28:53,4038,10.9
21:28:54,4039,9.3
21:28:55,4040,7
21:28:56,4041,7.4
21:28:57,4042,7.3
21:28:58,4043,24.4
21:28:59,4044,27
21:29:00,4045,24.9
21:29:01,4046,10
21:29:02,4047,5.1
21:29:03,4048,17.4
21:29:04,4049,17.6
21:29:05,4050,16.3
21:29:06,4051,5.1
21:29:07,4052,36.4
21:29:08,4053,9.3
21:29:09,4054,10.5
21:29:10,4055,21.3
21:29:11,4056,34.7
21:29:12,4057,2.7
21:29:13,4058,4.3
21:29:14,4059,5.9
21:29:15,4060,4.7
21:29:16,4061,13.8
21:29:17,4062,20.8
21:29:18,4063,7
21:29:19,4064,8.2
21:29:20,4065,7
21:29:21,4066,3.5
21:29:22,4067,24.1
21:29:23,4068,45.2
21:29:24,4069,25.4
21:29:25,4070,25.4
21:29:26,4071,14.8
21:29:27,4072,5
21:29:28,4073,15.2
21:29:29,4074,14
21:29:30,4075,3.9
21:29:31,4076,25.3
21:29:32,4077,8.2
21:29:33,4078,6.2
21:29:34,4079,19.5
21:29:35,4080,26
21:29:36,4081,8.5
21:29:37,4082,4.3
21:29:38,4083,5.9
21:29:39,4084,8.8
21:29:40,4085,11.7
21:29:41,4086,23.6
21:29:42,4087,6.2
21:29:43,4088,4.7
21:29:44,4089,3.5
21:29:45,4090,7.8
21:29:46,4091,14.4
21:29:47,4092,29.6
21:29:48,4093,10.9
21:29:49,4094,4.7
21:29:50,4095,6.2
21:29:51,4096,7.4
21:29:52,4097,5.9
21:29:53,4098,28.4
21:29:54,4099,12.5
21:29:55,4100,10.5
21:29:56,4101,9.7
21:29:57,4102,5.9
21:29:58,4103,6.2
21:29:59,4104,37
21:30:00,4105,47.9
21:30:01,4106,38
21:30:02,4107,17.2
21:30:03,4108,6.2
21:30:04,4109,4.3
21:30:05,4110,17.5
21:30:06,4111,20.7
21:30:07,4112,5.8
21:30:08,4113,48.8
21:30:09,4114,5.1
21:30:10,4115,6.2
21:30:11,4116,36.2
21:30:12,4117,40.9
21:30:13,4118,32.4
21:30:14,4119,26.3
21:30:15,4120,27.1
21:30:16,4121,26.6
21:30:17,4122,24.3
21:30:18,4123,13.3
21:30:19,4124,3.5
21:30:20,4125,7.8
21:30:21,4126,27.7
21:30:22,4127,37.1
21:30:23,4128,58.4
21:30:24,4129,32.3
21:30:25,4130,26.2
21:30:26,4131,12.8
21:30:27,4132,3.1
21:30:28,4133,5.8
21:30:29,4134,27.4
21:30:30,4135,21.8
21:30:31,4136,19.5
21:30:32,4137,6.6
21:30:33,4138,7.4
21:30:34,4139,6.6
21:30:35,4140,19.4
21:30:36,4141,17.1
21:30:37,4142,7
21:30:38,4143,6.2
21:30:39,4144,5.1
21:30:40,4145,5.8
21:30:41,4146,21.2
21:30:42,4147,17.1
21:30:43,4148,20.8
21:30:44,4149,25.3
21:30:45,4150,25.2
21:30:46,4151,25
21:30:47,4152,39.3
21:30:48,4153,34.6
21:30:49,4154,24.5
21:30:50,4155,21.5
21:30:51,4156,6.2
21:30:52,4157,5.1
21:30:53,4158,26.3
21:30:54,4159,10.9
21:30:55,4160,9.4
21:30:56,4161,6.2
21:30:57,4162,7.8
21:30:58,4163,6.2
21:30:59,4164,25.2
21:31:00,4165,16
21:31:01,4166,10.5
21:31:02,4167,8.6
21:31:03,4168,7
21:31:04,4169,5.5
21:31:05,4170,20.3
21:31:06,4171,16.3
21:31:07,4172,21.2
21:31:08,4173,55.2
21:31:09,4174,38.5
21:31:10,4175,21.7
21:31:11,4176,48.1
21:31:12,4177,51.3
21:31:13,4178,16.1
21:31:14,4179,25.2
21:31:15,4180,38.6
21:31:16,4181,27.4
21:31:17,4182,30.7
21:31:18,4183,53.5
21:31:19,4184,41.2
21:31:20,4185,17.7
21:31:21,4186,36.7
21:31:22,4187,41.4
21:31:23,4188,46.2
21:31:24,4189,52.5
21:31:25,4190,42.4
21:31:26,4191,33.8
21:31:27,4192,23.1
21:31:28,4193,27.7
21:31:29,4194,34.1
21:31:30,4195,66.2
21:31:31,4196,22.2
21:31:32,4197,25.4
21:31:33,4198,31.8
21:31:34,4199,54.6
21:31:35,4200,37.2
21:31:36,4201,40.2
21:31:37,4202,19.7
21:31:38,4203,20.7
21:31:39,4204,28.8
21:31:40,4205,38.1
21:31:41,4206,34.2
21:31:42,4207,48.9
21:31:43,4208,37.9
21:31:44,4209,32.5
21:31:45,4210,23.8
21:31:46,4211,36.4
21:31:47,4212,25.5
21:31:48,4213,53.6
21:31:49,4214,35.1
21:31:50,4215,20.5
21:31:51,4216,25.6
21:31:52,4217,33.3
21:31:53,4218,42.1
21:31:54,4219,38.3
21:31:55,4220,43.1
21:31:56,4221,15.4
21:31:57,4222,19.2
21:31:58,4223,26.8
21:31:59,4224,29.9
21:32:00,4225,52.7
21:32:01,4226,36.7
21:32:02,4227,39.6
21:32:03,4228,31.3
21:32:04,4229,33
21:32:05,4230,27.6
21:32:06,4231,40.6
21:32:07,4232,37.5
21:32:08,4233,36.1
21:32:09,4234,49.8
21:32:10,4235,15.6
21:32:11,4236,8.6
21:32:12,4237,8.1
21:32:13,4238,26.6
21:32:14,4239,17.1
21:32:15,4240,5.1
21:32:16,4241,13.1
21:32:17,4242,7.4
21:32:18,4243,5.1
21:32:19,4244,25.1
21:32:20,4245,14.7
21:32:21,4246,4.3
21:32:22,4247,45.5
21:32:23,4248,49.2
21:32:24,4249,52.1
21:32:25,4250,71.7
21:32:26,4251,39
21:32:27,4252,28.2
21:32:28,4253,25
21:32:29,4254,8.5
21:32:30,4255,27.4
21:32:31,4256,30.5
21:32:32,4257,5.1
21:32:33,4258,7
21:32:34,4259,7.8
21:32:35,4260,6.2
21:32:36,4261,6.6
21:32:37,4262,25
21:32:38,4263,9.4
21:32:39,4264,9.4
21:32:40,4265,4.7
21:32:41,4266,12
21:32:42,4267,10
21:32:43,4268,27.4
21:32:44,4269,9.7
21:32:45,4270,4.3
21:32:46,4271,10.9
21:32:47,4272,10.1
21:32:48,4273,8.3
21:32:49,4274,24.1
21:32:50,4275,9.7
21:32:51,4276,8.9
21:32:52,4277,6.6
21:32:53,4278,11.2
21:32:54,4279,8.9
21:32:55,4280,28
21:32:56,4281,6.2
21:32:57,4282,5.1
21:32:58,4283,6.2
21:32:59,4284,5.5
21:33:00,4285,20.2
21:33:01,4286,33.1
21:33:02,4287,15.5
21:33:03,4288,7.8
21:33:04,4289,5.8
21:33:05,4290,18.4
21:33:06,4291,26.2
21:33:07,4292,28.1
21:33:08,4293,13.6
21:33:09,4294,31.7
21:33:10,4295,20.2
21:33:11,4296,6.6
21:33:12,4297,10.1
21:33:13,4298,23.6
21:33:14,4299,13.6
21:33:15,4300,9.3
21:33:16,4301,10.9
21:33:17,4302,10.5
21:33:18,4303,6.6
21:33:19,4304,18
21:33:20,4305,16.3
21:33:21,4306,6.3
21:33:22,4307,27.5
21:33:23,4308,28.8
21:33:24,4309,27.2
21:33:25,4310,35.8
21:33:26,4311,11.7
21:33:27,4312,3.5
21:33:28,4313,12.7
21:33:29,4314,4.7
21:33:30,4315,25.9
21:33:31,4316,26.9
21:33:32,4317,13.7
21:33:33,4318,5.5
21:33:34,4319,9.8
21:33:35,4320,6.2
21:33:36,4321,12.4
21:33:37,4322,26.5
21:33:38,4323,10.1
21:33:39,4324,5
21:33:40,4325,8.2
21:33:41,4326,5.5
21:33:42,4327,8.5
21:33:43,4328,49.6
21:33:44,4329,34
21:33:45,4330,24
21:33:46,4331,29.3
21:33:47,4332,37.5
21:33:48,4333,32.4
21:33:49,4334,43.8
21:33:50,4335,28
21:33:51,4336,19.2
21:33:52,4337,40.8
21:33:53,4338,30.7
21:33:54,4339,25.7
21:33:55,4340,33
21:33:56,4341,39.4
21:33:57,4342,18.2
21:33:58,4343,20.8
21:33:59,4344,55
21:34:00,4345,34
21:34:01,4346,31.1
21:34:02,4347,48.7
21:34:03,4348,29.1
21:34:04,4349,21
21:34:05,4350,36.4
21:34:06,4351,13.8
21:34:07,4352,33.8
21:34:08,4353,42.9
21:34:09,4354,29.8
21:34:10,4355,51.9
21:34:11,4356,43.5
21:34:12,4357,16
21:34:14,4358,41.3
21:34:15,4359,33.8
21:34:16,4360,41.5
21:34:17,4361,20.2
21:34:18,4362,23.7
21:34:19,4363,23.5
21:34:20,4364,39.1
21:34:21,4365,28.7
21:34:22,4366,41.8
21:34:23,4367,44.6
21:34:24,4368,45.6
21:34:25,4369,30.6
21:34:26,4370,40.2
21:34:27,4371,16.2
21:34:28,4372,28.3
21:34:29,4373,49.8
21:34:30,4374,11.6
21:34:31,4375,35
21:34:32,4376,26.4
21:34:33,4377,18.8
21:34:34,4378,44.4
21:34:35,4379,49.2
21:34:36,4380,36.1
21:34:37,4381,40.5
21:34:38,4382,19.1
21:34:39,4383,21.1
21:34:40,4384,30.9
21:34:41,4385,43.6
21:34:42,4386,48.3
21:34:43,4387,13.5
21:34:44,4388,21
21:34:45,4389,24.2
21:34:46,4390,42.6
21:34:47,4391,43.4
21:34:48,4392,39.8
21:34:49,4393,23.8
21:34:50,4394,28
21:34:51,4395,25.8
21:34:52,4396,45
21:34:53,4397,38.5
21:34:54,4398,45.5
21:34:55,4399,24.6
21:34:56,4400,25.2
21:34:57,4401,44.1
21:34:58,4402,32.8
21:34:59,4403,31.4
21:35:00,4404,43.6
21:35:01,4405,30.6
21:35:02,4406,21.8
21:35:03,4407,37
21:35:04,4408,21.9
21:35:05,4409,23.7
21:35:06,4410,37.2
21:35:07,4411,30.3
21:35:08,4412,41.7
21:35:09,4413,31.3
21:35:10,4414,26.1
21:35:11,4415,43.6
21:35:12,4416,44
21:35:13,4417,54.5
21:35:14,4418,50.2
21:35:15,4419,25.4
21:35:16,4420,12.4
21:35:17,4421,37.5
21:35:18,4422,23.1
21:35:19,4423,60.8
21:35:20,4424,45.4
21:35:21,4425,42.6
21:35:22,4426,40.6
21:35:23,4427,57.6
21:35:24,4428,59
21:35:25,4429,71.1
21:35:26,4430,56.8
21:35:27,4431,19.4
21:35:28,4432,16.5
21:35:29,4433,29.2
21:35:30,4434,23.4
21:35:31,4435,54.8
21:35:32,4436,49
21:35:33,4437,28
21:35:34,4438,20
21:35:35,4439,31.9
